zipcode,streetAddress,homeType,yearBuilt,lotAreaValue,livingAreaValue,bedrooms,bathrooms,stories,flooring,heating,cooling,fireplaceFeatures,taxAssessedValue,zestimate,rentZestimate,sold-history,price,parkingCapacity,hasCooling,hasHeating,hasFireplace,hasPrivatePool,hasSpa,hasView,log_lotAreaValue,log_livingAreaValue
90042,5507 Via Marisol,TOWNHOUSE,2006,1816.9063595041323,162.58025,3,3.0,1.0,"['Carpet', 'Tile']",[],[],0,530738.0,797400.0,4529.0,"[('2018-10-23', 495000)]",191000,2,0,0,0,0,0,1,3.259332545030329,2.211067787033104
90017,630 W 6th St APT 609,APARTMENT,1962,2471.873370523416,63.17404,1,1.0,1.0,[],['Forced Air'],['Other'],0,270903.0,387500.0,2250.0,"[('2011-04-18', 220000)]",208000,0,1,1,0,0,0,0,3.39302621888784,1.800538651053046
91607,12801 Miranda St,SINGLE_FAMILY,1953,602.568858,124.304214,3,2.0,1.0,[],['Other'],[],0,685738.0,612100.0,4997.0,[],190000,1,0,1,0,0,0,0,2.7800066826837635,2.094485851778614
91352,10749 New Haven St UNIT 1,CONDO,1965,2913.534813131313,64.195973,1,1.0,1.0,[],[],['Wall'],0,119323.0,246100.0,2100.0,[],245000,1,1,0,0,0,0,1,3.4644202117381644,1.807507785721008
91316,5460 White Oak Ave UNIT A313,CONDO,1971,37747.09594031222,66.146936,1,1.0,1.0,[],['Other'],['Central'],0,114752.0,242000.0,2094.0,"[('2009-07-28', 92500), ('2006-12-29', 270000), ('2005-03-29', 248000), ('2000-05-01', 74500)]",235000,0,1,1,0,0,0,0,4.57688354495562,1.820509731983666
91364,4201 Topanga Canyon Blvd SPACE 43,MANUFACTURED,1980,102.1933,79.89658,2,2.0,1.0,['Mixed'],['Central'],['Central'],0,46443.0,215400.0,818.0,"[('2023-03-31', 139000)]",210000,2,1,1,0,0,0,1,2.0094224235050344,1.9025281895903774
91356,5445 Sylvia Ave,SINGLE_FAMILY,2006,647.998425,303.235392,5,4.0,1.0,['Wood'],['Other'],['Central'],0,1395992.0,226500.0,7800.0,"[('2017-11-22', 1249000), ('2017-01-04', 875000), ('2004-08-09', 585000), ('2000-09-08', 250000)]",223500,4,1,1,0,0,0,0,2.811573950292445,2.4817798884286333
90016,2721 S Palm Grove Ave,SINGLE_FAMILY,1925,483.0956,118.91584,2,2.0,1.0,[],['Wall'],[],0,735823.0,702300.0,3679.0,"[('2002-01-14', 175000), ('2000-12-22', 115000)]",209678,1,0,1,0,0,0,0,2.684033081981609,2.075239707994678
90032,3918 Portola Ave,SINGLE_FAMILY,1908,613.1598,87.700432,2,1.0,1.0,[],['Wall'],[],0,296531.0,,2999.0,"[('1999-09-28', 113000)]",165100,1,0,1,0,0,0,0,2.7875736738886783,1.9430017326448785
90210,9855 Deep Canyon Pl,SINGLE_FAMILY,1937,9343.35989577594,481.330443,5,5.0,1.0,"['Tile', 'Carpet', 'Wood']","['Forced Air', 'Gas']",['Central'],0,6630000.0,1898900.0,28516.0,"[('2021-08-31', 6500000), ('2019-10-02', 965500)]",240000,3,1,1,1,0,1,1,3.970503077707679,2.682443330633931
91342,13040 Dronfield Ave APT 20,CONDO,1964,4763.963592,55.277285,1,1.0,1.0,[],[],['Wall'],0,168186.0,205700.0,2034.0,"[('2019-08-09', 160000), ('2015-04-01', 119000), ('2014-11-24', 79000)]",204000,2,1,0,0,0,0,1,3.67796843378179,1.7425467040753593
91356,18530 Hatteras St UNIT 109,CONDO,1978,7878.427048,60.108241,1,1.0,1.0,['Laminate'],[],['Wall'],0,143657.0,,2097.0,"[('2012-06-12', 119000)]",280000,2,1,0,0,0,1,1,3.8964395179256854,1.77893401901551
90046,8581 W Cole Crest Dr,SINGLE_FAMILY,1989,278.709,268.675476,5,5.0,1.0,[],['Central'],[],0,1887000.0,,13146.0,"[('2023-07-24', 12900), ('2022-01-14', 50000), ('2020-09-28', 1850000), ('2019-12-06', 1456000), ('2004-09-30', 865000)]",246269,2,1,1,1,0,0,1,2.445150993066472,2.429228026969303
91316,5460 White Oak Ave UNIT G205,CONDO,1971,37747.086650000005,91.97397,2,2.0,1.0,[],['Central'],[],0,315246.0,254300.0,2498.0,"[('2023-06-29', 293250), ('2020-02-13', 320000), ('2005-06-01', 325000), ('2000-05-25', 102000)]",250000,0,1,1,1,0,0,1,4.5768834380670835,1.9636649329443594
91316,5460 White Oak Ave UNIT H105,CONDO,1971,37758.822544,91.97397,2,2.0,1.0,[],['Central'],['Central'],0,362058.0,277900.0,2498.0,"[('2021-05-07', 348000), ('2003-08-21', 205000)]",275000,2,1,1,0,0,0,1,4.577018442971994,1.9636649329443594
91304,24060 Jensen Dr,SINGLE_FAMILY,1929,674.847392,53.512128,1,1.0,1.0,[],[],[],0,34330.0,301300.0,2299.0,[],300000,0,0,0,0,0,0,0,2.8292055738598383,1.7284522217700216
91316,5460 White Oak Ave UNIT D210,CONDO,1971,37747.086650000005,91.97397,2,2.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],0,327725.0,301500.0,2498.0,"[('2021-04-16', 315000), ('2014-05-12', 200000), ('2002-04-11', 142000), ('2000-01-28', 88000)]",294000,4,1,1,0,0,1,1,4.5768834380670835,1.9636649329443594
91342,13691 Gavina Ave UNIT 552,MANUFACTURED,1988,4046.86,123.189378,3,2.0,1.0,[],[],['Central'],0,34451.0,299600.0,1137.0,[],295000,2,1,0,0,0,0,1,3.6071181803542167,2.090573262415564
90025,1700 Sawtelle Blvd APT 305,APARTMENT,2008,3593.957279614325,77.10949,2,2.0,1.0,['Wood'],['Other'],['Central'],0,581873.0,709600.0,3528.0,[],282000,0,1,1,0,0,0,0,3.555572910464098,1.8871078307228835
90020,525 S Ardmore Ave APT 212,CONDO,1973,6825.838762,34.188304,1,1.0,1.0,['Laminate'],['Wall'],['Wall'],0,196371.0,292100.0,1692.0,"[('2014-12-03', 170000), ('2010-12-23', 74000), ('2005-05-23', 162000), ('2002-08-08', 68000), ('2000-09-15', 39000)]",289000,1,1,1,0,0,1,1,3.8341560252844427,1.5338775570203274
90732,1410 Brett Pl UNIT 134,CONDO,1987,16370.55205371901,80.268192,1,1.0,1.0,['Carpet'],"['Forced Air', 'Electric']",['Central'],1,378316.0,477700.0,2500.0,"[('2019-12-13', 360000), ('2003-10-09', 240000)]",253000,0,1,1,1,0,1,0,4.214063325095588,1.904543480825703
91335,17900 Sherman Way APT 516,CONDO,1976,10082.347004,47.937948,1,1.0,1.0,"['Laminate', 'Tile']","['Wall', 'Natural Gas']",['Wall'],0,204976.0,270800.0,1995.0,"[('2023-01-06', 140000), ('2019-08-05', 195000), ('2005-09-27', 205000), ('2004-04-30', 113100), ('2000-06-30', 27000)]",264000,1,1,1,0,0,0,1,4.0035616404666445,1.680679439974021
90034,3734 S Canfield Ave APT 107,CONDO,1972,1811.6108815427,70.234668,2,1.0,1.0,[],['Other'],['Wall'],0,505688.0,548600.0,2882.0,"[('2005-12-01', 385000), ('2002-05-31', 155000)]",281500,2,1,1,0,0,0,0,3.2580649206329975,1.846551533848016
91356,18530 Hatteras St UNIT 116,CONDO,1978,7878.427048,66.89016,1,1.0,1.0,[],[],['Wall'],0,261120.0,285200.0,2096.0,"[('2021-08-05', 256000), ('2014-07-29', 180000), ('2005-04-29', 229000), ('2003-04-18', 119000), ('2000-10-26', 74500), ('1999-07-12', 6000), ('1994-11-23', 28900)]",285000,1,1,0,0,0,0,1,3.8964395179256854,1.825362234778078
91316,5325 Newcastle Ave UNIT 128,CONDO,1971,9585.392596,44.872149,0,1.0,1.0,"['Laminate', 'Tile']",['Central'],['Central'],1,273409.0,306000.0,1702.0,"[('2019-06-25', 255000), ('2006-01-24', 199000)]",300000,1,1,1,1,0,0,1,3.981609905298033,1.6519768690983219
90044,640 W 94th St,MULTI_FAMILY,1920,526.388398,228.169768,5,3.0,1.0,[],[],[],0,323863.0,666000.0,4319.0,"[('2003-06-09', 237000), ('2001-05-16', 145000)]",250000,0,0,0,0,0,0,0,2.721306308531228,2.35825810081594
90002,10616 Croesus Ave,SINGLE_FAMILY,1915,603.962403,109.253928,3,1.0,1.0,[],['Wall'],[],0,174243.0,476300.0,3200.0,"[('2000-03-22', 90000), ('1999-04-16', 72000), ('1997-12-04', 117283), ('1994-05-27', 112000), ('1994-01-06', 52500)]",262500,0,0,1,0,0,0,0,2.78100990438629,2.0384370600869293
90043,6010 3rd Ave,SINGLE_FAMILY,1924,446.120206,86.957208,2,1.0,1.0,[],['Wall'],[],0,140708.0,255400.0,2981.0,[],250000,1,0,1,0,0,0,0,2.649451894067818,1.9393055870849147
91331,12601 Van Nuys Blvd UNIT 252,CONDO,1989,19710.636316,61.966301,2,1.0,1.0,['Laminate'],['Central'],['Central'],0,330000.0,359300.0,2500.0,"[('2022-10-25', 330000), ('2010-05-21', 52500), ('2009-08-11', 85669), ('2004-11-17', 167000), ('1997-09-19', 31000), ('1996-04-25', 92915), ('1994-12-30', 86000)]",350000,2,1,1,0,0,0,1,4.294700644780043,1.7921555722633586
91356,18645 Hatteras St UNIT 279,CONDO,1973,21381.58481,70.420474,1,1.0,1.0,['Wood'],['Central'],[],1,148315.0,335200.0,2166.0,[],335000,1,1,1,1,0,1,1,4.330039892113623,1.8476989439788631
91316,5325 Newcastle Ave UNIT 334,CONDO,1971,9585.392596,44.128925,1,1.0,1.0,['Wood'],['Central'],['Central'],1,300000.0,311200.0,1800.0,"[('2022-09-08', 300000), ('2014-12-17', 185000), ('2009-06-22', 127000), ('2007-09-05', 224000), ('2005-11-02', 184000)]",310000,1,1,1,1,0,0,1,3.981609905298033,1.6447233479716763
91605,7131 Coldwater Canyon Ave APT 6,CONDO,1962,7441.770854,60.38695,2,1.0,1.0,['Carpet'],['Wall'],['Wall'],0,354703.4,321500.0,2525.0,[],320000,1,1,1,0,0,0,1,3.871676293154544,1.7809430949896652
91335,19350 Sherman Way UNIT 127,CONDO,1990,7696.723034,57.506957,1,1.0,1.0,[],['Central'],['Central'],1,223860.0,352300.0,1999.0,"[('2014-05-08', 190000), ('2003-06-06', 145000), ('2000-04-25', 66500), ('1998-04-28', 35000)]",343000,2,1,1,1,0,0,1,3.8863058587863644,1.7597203873669276
90011,2509 Naomi Ave,MULTI_FAMILY,1922,242.291024,85.47076,2,2.0,1.0,[],[],[],0,60624.0,461300.0,2450.0,[],305000,0,0,0,0,0,0,0,2.384337325406692,1.9318175656923648
90032,5040 Cavanagh Rd,SINGLE_FAMILY,1927,446.956333,57.971472,2,1.0,1.0,[],['Wall'],[],0,186813.0,543300.0,2599.0,"[('2001-01-23', 129000), ('2000-05-26', 76759), ('1998-10-22', 60000), ('1997-12-22', 112199)]",332500,1,0,1,0,0,0,0,2.650265095249374,1.7632143280292336
91342,13691 Gavina Ave UNIT 443,MANUFACTURED,1990,185.062776,185.062776,3,2.0,1.0,['Laminate'],['Central'],[],0,282190.8,332400.0,1282.0,"[('2019-05-30', 150000)]",325000,2,1,1,0,0,0,1,2.2673190724344896,2.2673190724344896
91356,18645 Hatteras St UNIT 193,CONDO,1973,21381.58481,43.850216,1,1.0,1.0,['Tile'],['Central'],"['Central', 'Gas']",0,141602.0,351300.0,1849.0,"[('2010-08-31', 115000), ('2006-04-21', 240000), ('2004-11-18', 166000), ('2004-01-07', 142500)]",345000,1,1,1,0,0,1,1,4.330039892113623,1.6419717369808975
91356,18530 Hatteras St UNIT 329,CONDO,1978,7878.427048,58.714696,1,1.0,1.0,[],"['Heat Pump', 'Wall']",['Wall'],0,228888.0,310600.0,2094.0,"[('2020-01-02', 190000), ('2009-07-06', 135000)]",308000,1,1,1,0,0,1,1,3.8964395179256854,1.7687468166291946
91306,20234 Cantara St UNIT 229,CONDO,1979,11952.805696,69.119832,1,1.0,1.0,"['Laminate', 'Tile']","['Central', 'Electric']",['Wall'],0,66452.0,336700.0,2114.0,"[('1999-10-04', 45000), ('1998-04-10', 36500), ('1997-07-07', 23000), ('1997-03-21', 49000)]",330000,2,1,1,0,0,1,1,4.0774698597000345,1.8396026738926883
91343,15516 Nordhoff St UNIT 217,CONDO,1980,3254.2105619834715,74.786915,2,1.0,1.0,[],['Central'],['Central'],0,61357.0,321300.0,2496.0,"[('1998-02-13', 40000), ('1996-09-06', 26000), ('1995-11-22', 79543)]",330000,2,1,1,0,0,0,1,3.5124456503061188,1.873825618714678
90021,752 E 17th St,MULTI_FAMILY,1902,357.67655,191.751792,4,4.0,1.0,[],[],[],0,452573.0,456400.0,4054.0,"[('2023-02-23', 431200), ('2020-11-02', 435000), ('2020-07-29', 317000)]",320000,0,0,0,0,0,0,0,2.5534904678553105,2.2827394313019833
91367,6041 Fountain Park Ln #6,CONDO,1966,34398.31,71.163698,2,1.0,1.0,['Vinyl'],['Wall'],['Wall'],0,216072.2,345100.0,2570.0,[],340000,1,1,1,0,0,0,1,4.53653710606851,1.8522585079794136
91343,8414 Columbus Ave UNIT 2,TOWNHOUSE,1978,4937.1692,86.864305,2,2.0,2.0,"['Laminate', 'Tile']",['Central'],['Central'],0,331118.0,354800.0,2557.0,"[('2023-12-18', 271363), ('2019-11-25', 315000), ('2009-09-25', 75000), ('2009-02-06', 265651), ('2007-09-05', 300000), ('2000-11-07', 74000), ('1995-12-12', 48000), ('1995-07-25', 30000), ('1994-10-21', 50000)]",349000,2,1,1,0,0,0,1,3.693478011028965,1.9388413492193275
91352,7526 Satsuma Ave,SINGLE_FAMILY,1949,708.756987,143.99965,3,2.0,1.0,[],['Wall'],[],0,360585.0,763300.0,4296.0,[],300000,1,0,1,0,0,0,0,2.850497353242181,2.158361436517101
91367,21301 Erwin St UNIT 412,CONDO,2010,12503.0879825528,97.54815,2,2.0,1.0,[],['Other'],['Central'],0,412882.0,319800.0,3200.0,"[('2011-11-30', 342000)]",315000,0,1,1,0,0,0,0,4.097017287260793,1.9892190374167478
91331,12601 Van Nuys Blvd UNIT 225,CONDO,1989,19710.636316,82.312058,3,2.0,1.0,['Carpet'],['Central'],['Central'],0,187913.0,351300.0,2663.0,"[('2003-01-09', 27500), ('2001-12-20', 108000), ('1998-06-02', 82000)]",350000,2,1,1,0,0,0,1,4.294700644780043,1.9154634602338603
90012,267 S San Pedro St UNIT 106,CONDO,2006,5996.637148,64.10307,1,1.0,1.0,['Carpet'],['Central'],"['Air Conditioning', 'Central']",0,375476.0,336600.0,2400.0,"[('2016-05-23', 330000), ('2008-10-16', 315000)]",335000,1,1,1,0,0,0,1,3.777907770800608,1.806878829084065
91304,21800 Schoenborn St UNIT 260,CONDO,1980,15780.325884,47.473433,1,1.0,1.0,['Laminate'],['Central'],['Wall'],1,131252.0,355300.0,1999.0,"[('2023-08-16', 240000)]",345000,4,1,1,1,0,1,1,4.198115967704932,1.6764506384815223
90002,10420 E Zamora Ave,SINGLE_FAMILY,1944,473.8053,136.474507,3,2.0,1.0,"['Carpet', 'Wood']",['Other'],['None'],0,384849.0,589800.0,3634.0,"[('2017-05-05', 345000), ('2002-04-05', 144000)]",330000,4,0,1,1,0,0,0,2.6755999144447458,2.135051534137066
90059,11211 Stanford Ave,SINGLE_FAMILY,1980,464.515,120.402288,4,2.0,1.0,['Tile'],"['Wall', 'Gas']",['None'],0,289373.0,355400.0,3664.0,"[('2010-12-23', 235000), ('2010-05-28', 121000), ('2009-11-23', 137851), ('2007-04-02', 435000), ('2005-08-04', 300000), ('1999-04-06', 106000)]",345000,0,0,1,0,0,0,0,2.6669997426828282,2.080634739881384
91316,5460 White Oak Ave UNIT E338,CONDO,1971,37758.822544,93.739127,2,2.0,1.0,['Wood'],['Central'],['Central'],0,378419.0,345300.0,2669.0,"[('2021-01-26', 350000), ('2011-03-29', 165000), ('2011-01-13', 157500), ('2005-02-16', 315000), ('2004-04-29', 287000), ('1999-12-09', 101000)]",340000,2,1,1,0,0,1,1,4.577018442971994,1.97192090458372
91316,5325 Newcastle Ave UNIT 113,CONDO,1971,9582.95704775023,75.158527,2,1.0,1.0,['Laminate'],"['Other', 'Gas']",['Central'],0,273347.0,322200.0,2600.0,"[('2013-11-08', 232000), ('2011-09-15', 163000), ('2011-04-05', 126000), ('2007-06-12', 311000), ('2005-10-05', 282000)]",320000,2,1,1,1,0,0,1,3.98149954157965,1.875978259959082
91402,8801 Willis Ave #37,CONDO,1978,72.371437,72.371437,2,1.0,1.0,[],['Central'],['Central'],0,181738.0,338600.0,2500.0,"[('2003-12-19', 133000), ('2001-06-15', 66500)]",330000,2,1,1,0,0,0,1,1.859567196019374,1.859567196019374
91606,11025 Kittridge St APT 128,CONDO,1970,4009.14133241506,64.660488,1,1.0,1.0,['Vinyl'],['Central'],['Electric'],0,328364.0,341000.0,1998.0,"[('2006-06-29', 250000), ('2004-05-05', 155000)]",335000,0,1,1,0,0,0,1,3.6030513665039674,1.8106389779573717
91042,10611 Fitzroy Ave,SINGLE_FAMILY,1921,387.684219,67.912093,2,1.0,1.0,[],['Wall'],[],0,41528.0,349000.0,2900.0,[],340000,0,0,1,0,0,0,0,2.5884781230585183,1.83194711530467
91316,4947 Zelzah Ave,SINGLE_FAMILY,1952,560.669605,227.705253,3,3.0,1.0,[],['Wall'],[],0,725931.0,331400.0,6499.0,"[('2008-02-12', 558000)]",328000,1,0,1,0,0,0,0,2.748707012780178,2.3573730495988876
91352,11911 Peoria St,SINGLE_FAMILY,1962,900.601682,140.097724,3,2.0,1.0,[],['Other'],[],0,650250.0,700800.0,3999.0,[],336000,1,0,1,0,0,0,0,2.95453275373355,2.146431079880565
91605,7131 Coldwater Canyon Ave #2,CONDO,1962,7439.342738,69.67725,2,1.0,1.0,['Laminate'],['Wall'],['Wall'],0,177289.0,344500.0,2525.0,[],335000,1,1,1,0,0,0,1,3.871534567552752,1.8430910017385096
91304,21219 Roscoe Blvd UNIT 107,CONDO,1980,3067.475286501377,67.912093,2,1.0,1.0,[],[],['Central'],1,291119.0,353900.0,2342.0,"[('2008-01-29', 172000), ('2007-09-18', 176300), ('2006-11-09', 315000), ('2005-07-01', 224000), ('1997-04-04', 27500), ('1996-06-21', 63037), ('1994-07-29', 57000), ('1994-03-22', 72253)]",350000,2,1,0,1,0,0,0,3.4867810724652797,1.83194711530467
90043,5139 5th Ave,SINGLE_FAMILY,1921,501.862006,120.216482,2,2.0,1.0,[],['Wall'],[],0,252860.0,663500.0,3800.0,"[('1994-03-04', 132000)]",336500,1,0,1,0,0,0,0,2.7005843181982416,2.0799640146794913
90012,267 S San Pedro St UNIT 310,CONDO,2006,5996.637148,90.11591,2,2.0,1.0,[],['Central'],['Central'],0,74625.0,346400.0,2658.0,"[('2018-11-02', 475000), ('2016-10-28', 436000), ('2011-05-10', 336000)]",340000,1,1,1,0,0,0,1,3.777907770800608,1.9548014726130545
90013,312 W 5th St APT 726,CONDO,1923,2534.861687327824,48.30956,1,1.0,1.0,[],['Forced Air'],['None'],0,59254.0,371300.0,1764.0,[],362000,1,0,1,0,0,1,0,3.4039542673896444,1.6840330819816087
91335,19137 Haynes St UNIT 2,CONDO,1976,20946.86694674013,120.495191,3,2.0,1.0,[],['Other'],['Central'],0,194797.0,616300.0,3495.0,[],372000,0,1,1,0,0,0,0,4.321119074104428,2.0809697144308896
90002,715 E 103rd St,SINGLE_FAMILY,1944,511.152306,114.27069,4,2.0,1.0,[],[],['None'],0,382307.0,562200.0,3595.0,[],375000,1,0,0,0,0,0,1,2.7085503244004743,2.0579348497862076
91304,8601 International Ave UNIT 280,CONDO,1971,21900.796948000003,82.033349,2,2.0,1.0,"['Carpet', 'Tile']",['Central'],['Central'],0,186406.0,356400.0,2498.0,"[('2013-06-19', 157500), ('1998-10-02', 62000), ('1998-05-05', 48000), ('1998-02-04', 39000)]",350000,1,1,1,0,0,1,1,4.340459918667579,1.9139904419243783
90061,116 W 113th St,MULTI_FAMILY,1947,649.763582,151.060278,6,3.0,1.0,[],[],[],0,589708.0,358300.0,3900.0,"[('2001-11-19', 155000)]",350000,0,0,0,0,0,0,0,2.8127553663200358,2.179150279604859
91316,5460 White Oak Ave UNIT A334,CONDO,1971,37758.822544,93.739127,2,2.0,1.0,['Concrete'],['Central'],['Central'],0,224112.0,352600.0,2628.0,"[('2023-12-06', 265000), ('2010-12-22', 182000), ('2010-09-21', 279122), ('2005-12-08', 345000), ('2002-04-02', 125900), ('2000-03-27', 105000)]",350000,2,1,1,0,0,1,1,4.577018442971994,1.97192090458372
90002,811 E 94th St,SINGLE_FAMILY,1940,466.930478,119.659064,3,2.0,1.0,"['Carpet', 'Linoleum']",['Wall'],['None'],0,259212.0,589100.0,3534.0,"[('2013-10-25', 220000)]",365000,1,0,1,0,0,0,0,2.6692522226033666,2.077945601370603
90047,1543 W 71st St,SINGLE_FAMILY,1923,434.78604,113.806175,3,1.0,1.0,[],['None'],['None'],0,186114.0,370100.0,3499.0,"[('1999-10-15', 126000)]",370000,2,0,0,0,0,0,1,2.6382755914209337,2.056165827047361
91324,20 Dover Dr,MANUFACTURED,2023,231.885888,139.447403,4,2.0,1.0,['Vinyl'],[],['Central'],0,183459.0,375500.0,1434.0,[],370000,2,1,0,0,0,1,1,2.365274319357196,2.14441043059008
91402,9054 Willis Ave UNIT 28,CONDO,1977,4756.274558,95.782993,3,2.0,1.0,['Carpet'],['Natural Gas'],['Central'],1,420240.0,358100.0,2749.0,"[('2022-06-07', 305000), ('1994-07-29', 47500)]",353000,2,1,1,1,0,0,1,3.6772669165065226,1.9812884036303262
90024,10751 Wilshire Blvd APT 903,CONDO,1972,1654.325895775941,79.246259,1,2.0,1.0,[],['Other'],['Central'],0,231503.0,398800.0,3192.0,"[('1995-07-25', 91000), ('1994-09-16', 155000)]",350000,0,1,1,0,0,0,0,3.218621067970672,1.8989787695143325
91304,7632 Topanga Canyon Blvd APT 208,CONDO,1980,6029.012028,65.0321,1,1.0,1.0,['Laminate'],['Central'],['Central'],0,124058.0,365600.0,2070.0,"[('2009-07-09', 100000), ('2009-02-18', 331353), ('2007-12-06', 305000)]",360000,0,1,1,0,0,1,1,3.7802461502924247,1.8131277783610664
91335,19350 Sherman Way UNIT 304,CONDO,1991,7694.294918,61.780495,1,1.0,1.0,[],['Central'],['Central'],1,233250.0,367000.0,1999.0,"[('2015-08-14', 205000), ('2013-07-22', 98000), ('2000-06-12', 58000), ('1998-04-14', 42000)]",360000,2,1,1,1,0,0,1,3.886168828553243,1.7908513836499143
91367,5500 Owensmouth Ave APT 208,CONDO,1987,6837.16997,56.67083,1,1.0,1.0,[],['Central'],['Central'],1,383096.0,377800.0,2134.0,[],375000,2,1,1,1,0,0,1,3.834876376465132,1.7533595733575766
91304,21801 Roscoe Blvd UNIT 233,CONDO,1980,15782.754,66.797257,2,1.0,1.0,"['Wood', 'Laminate']",['Heat Pump'],['Refridge Wall/Window'],1,110143.0,375300.0,2350.0,"[('2023-08-17', 280000), ('2009-03-30', 89000), ('2008-01-15', 250773), ('2006-08-31', 288000), ('1996-03-26', 63000), ('1995-10-17', 87982)]",375000,0,1,1,1,0,0,0,4.198182787380716,1.8247586287296922
90057,210 S La Fayette Park Pl APT 207,CONDO,1970,1617.934628,43.850216,1,1.0,1.0,['Tile'],"['Wall', 'Other']",['Wall'],0,332927.0,369700.0,1795.0,"[('2020-12-09', 320000), ('2015-07-31', 225000)]",365000,1,1,1,0,0,0,1,3.208960970136315,1.6419717369808975
90042,4280 Via Arbolada UNIT 225,CONDO,1986,20080.080817263544,127.462916,2,2.0,1.0,[],['Other'],['Central'],0,310292.0,704000.0,3992.0,[],350000,0,1,1,0,0,0,0,4.302765456402313,2.1053838497175423
90003,8721 S San Pedro St,SINGLE_FAMILY,1924,234.301366,48.30956,1,1.0,1.0,['Tile'],['None'],['Wall'],0,13971.0,370100.0,1849.0,[],370000,0,1,0,0,0,0,1,2.3697748205838725,1.6840330819816087
91605,7904 Laurel Canyon Blvd UNIT 12,TOWNHOUSE,1973,1055.4210879999998,67.81919,1,1.0,2.0,"['Tile', 'Wood']","['Central', 'Radiant']","['Wall', 'Air Conditioning', 'Electric']",0,303795.0,371300.0,2149.0,"[('2020-09-14', 292000), ('2008-06-06', 153000), ('2008-02-08', 230246), ('2006-08-31', 270000), ('2005-06-06', 226500), ('2004-05-17', 178000), ('2001-10-04', 70000), ('2000-09-18', 49000), ('2000-02-25', 59512)]",362000,2,1,1,0,0,0,1,3.0234257674140994,1.8313525984672656
91306,20253 Keswick St APT 207,CONDO,1988,5411.461192,58.52889,1,1.0,1.0,[],['Central'],['Central'],1,137907.0,377900.0,2100.0,"[('2010-12-09', 112000), ('2010-10-06', 80000), ('2010-06-10', 96750), ('2006-06-21', 234000)]",369000,2,1,1,1,0,0,1,3.733314548274748,1.7673702878003914
91406,15946 Vanowen St UNIT 110,CONDO,1984,1551.9466551882458,63.824361,1,1.0,1.0,['Vinyl'],['Central'],['Central'],1,161401.0,355200.0,1999.0,"[('1988-12-06', 69000)]",355000,2,1,1,1,0,0,1,3.1908767892446295,1.80498647540636
91367,22050 Calvert St APT 4,CONDO,1966,34398.31,71.163698,2,1.0,1.0,['Vinyl'],['Central'],['Wall'],0,274528.2,364500.0,2570.0,[],359900,1,1,1,0,0,0,1,4.53653710606851,1.8522585079794136
91311,10237 De Soto Ave UNIT F,CONDO,1984,4397.722762,44.686343,1,1.0,1.0,['Laminate'],['Central'],['Central'],0,268048.0,375300.0,1999.0,"[('2020-01-02', 255000), ('2016-05-13', 181000), ('2014-08-18', 160000), ('2011-06-30', 97000), ('2009-12-28', 244763), ('2007-01-03', 265000), ('2001-02-01', 70500)]",375000,1,1,1,0,0,0,1,3.6432278474147965,1.6501748147206414
90049,839 1/2 S Bundy Dr,CONDO,1989,1560.5866455463724,230.863955,3,3.0,1.0,[],['Other'],['Central'],0,1629007.0,1469100.0,9988.0,"[('2007-04-03', 1265000), ('1998-12-18', 539500)]",375000,0,1,1,0,0,0,0,3.1932878861945784,2.3633561314161606
91402,14805 Chase St UNIT 221,CONDO,1976,3007.0882571166208,72.185631,2,1.0,1.0,[],['Central'],['Wall'],0,159056.0,356500.0,2485.0,"[('2014-02-28', 135000), ('2011-10-21', 66000), ('2007-01-09', 230000), ('2003-05-08', 102000), ('2001-07-09', 75000), ('1996-05-09', 32500), ('1996-01-03', 81281)]",355000,2,1,1,0,0,0,1,3.478146174697209,1.8584507571477238
90012,800 W 1st St APT 1604,CONDO,1968,9874.3384,44.686343,0,1.0,1.0,[],[],"['Central', 'Central']",0,131776.0,371600.0,2238.0,"[('2018-08-31', 21000), ('2000-01-20', 91000)]",365000,1,1,0,0,0,0,0,3.9945080066929464,1.6501748147206414
90044,733 W 101st St,SINGLE_FAMILY,1925,491.085258,57.971472,1,1.0,1.0,[],['Wall'],[],0,223395.0,361400.0,2131.0,[],355000,0,0,1,0,0,0,0,2.691156897142501,1.7632143280292336
91316,5349 Newcastle Ave APT 50,CONDO,1967,5661.55714,67.726287,1,1.0,1.0,['Vinyl'],['Central'],['Central'],0,277759.0,360600.0,2123.0,"[('2016-08-24', 249000), ('2005-03-18', 230000), ('2004-06-07', 222000)]",354900,2,1,1,0,0,1,1,3.7529358948460443,1.8307572666647842
